FIPS,name,state,population,lat,lon,area_sqmi
22115,Vernon Parish,Louisiana,45091,31.102841,-93.18833,1326.728
22117,Washington Parish,Louisiana,44937,30.852144,-90.046253,669.637
22119,Webster Parish,Louisiana,34948,32.732152,-93.339825,593.319
22121,West Baton Rouge Parish,Louisiana,28756,30.464052,-91.309808,192.346
22123,West Carroll Parish,Louisiana,9156,32.79248,-91.451998,359.686
22125,West Feliciana Parish,Louisiana,15134,30.873364,-91.421776,403.219
22127,Winn Parish,Louisiana,14961,31.941187,-92.641269,950.004
23001,Androscoggin County,Maine,116487,44.167681,-70.207435,467.956
23003,Aroostook County,Maine,66609,46.709193,-68.612409,6671.22
23005,Cumberland County,Maine,317222,43.808348,-70.330375,836.231
23007,Franklin County,Maine,30824,44.976724,-70.414935,1697.007
23009,Hancock County,Maine,57171,44.564906,-68.370703,1587.182
23011,Kennebec County,Maine,129067,44.417012,-69.765764,867.507
23013,Knox County,Maine,41117,44.042045,-69.038514,364.902
23015,Lincoln County,Maine,36595,43.994781,-69.513624,455.867
23017,Oxford County,Maine,60346,44.4945,-70.734421,2076.958
23019,Penobscot County,Maine,157967,45.409284,-68.666616,3397.185
23021,Piscataquis County,Maine,17409,45.915639,-69.102231,3960.847
23023,Sagadahoc County,Maine,37979,43.916845,-69.844227,253.979
23025,Somerset County,Maine,51620,45.503646,-69.95611,3924.289
23027,Waldo County,Maine,40693,44.475023,-69.117429,730.227
23029,Washington County,Maine,31334,44.967009,-67.609354,2562.726
23031,York County,Maine,222434,43.426019,-70.668425,991.194
24001,Allegany County,Maryland,66848,39.612313,-78.703104,422.199
24003,Anne Arundel County,Maryland,603380,38.991617,-76.560894,414.808
24005,Baltimore County,Maryland,847650,39.443167,-76.616569,598.359
24009,Calvert County,Maryland,94484,38.522719,-76.529762,213.19
24011,Caroline County,Maryland,34116,38.871531,-75.831662,319.442
24013,Carroll County,Maryland,176677,39.563328,-77.01533,447.615
24015,Cecil County,Maryland,107131,39.562354,-75.941585,346.3
24017,Charles County,Maryland,176593,38.472854,-77.015428,457.819
24019,Dorchester County,Maryland,33628,38.429196,-76.047433,540.765
24021,Frederick County,Maryland,302883,39.470176,-77.397636,660.623
24023,Garrett County,Maryland,28370,39.547299,-79.274619,649.077
24025,Harford County,Maryland,266446,39.537429,-76.299789,437.125
24027,Howard County,Maryland,339183,39.252264,-76.924406,250.95
24029,Kent County,Maryland,19565,39.241279,-76.125986,276.939
24031,Montgomery County,Maryland,1074582,39.137381,-77.203063,493.142
24033,Prince George's County,Maryland,970374,38.829278,-76.848188,482.601
24035,Queen Anne's County,Maryland,54448,39.047013,-76.085841,371.669
24037,St. Mary's County,Maryland,116692,38.223077,-76.534487,358.589
24039,Somerset County,Maryland,24973,38.07445,-75.853323,319.749
24041,Talbot County,Maryland,38238,38.748349,-76.178476,268.556
24043,Washington County,Maryland,157731,39.603621,-77.814671,457.789
24045,Wicomico County,Maryland,106899,38.367369,-75.632086,374.423
24047,Worcester County,Maryland,54459,38.222133,-75.309931,468.299
24510,Baltimore city,Maryland,569997,39.300032,-76.610476,80.946
25001,Barnstable County,Massachusetts,233539,41.706123,-70.164823,394.185
25003,Berkshire County,Massachusetts,128224,42.371493,-73.217928,926.874
25005,Bristol County,Massachusetts,593640,41.748588,-71.088894,553.118
25007,Dukes County,Massachusetts,21219,41.38097,-70.701499,103.202
25009,Essex County,Massachusetts,826653,42.642708,-70.864909,492.514
25011,Franklin County,Massachusetts,70698,42.584504,-72.591792,699.209
25013,Hampden County,Massachusetts,464338,42.136198,-72.635647,617.006
25015,Hampshire County,Massachusetts,164065,42.33946,-72.663692,527.236
25017,Middlesex County,Massachusetts,1669979,42.481721,-71.394916,817.905
25019,Nantucket County,Massachusetts,14758,41.293392,-70.102164,46.192
25021,Norfolk County,Massachusetts,739749,42.171741,-71.181111,396.103
25023,Plymouth County,Massachusetts,546829,41.987196,-70.741942,658.521
25025,Suffolk County,Massachusetts,791891,42.338551,-71.018253,58.257
25027,Worcester County,Massachusetts,888502,42.311693,-71.940282,1510.67
26001,Alcona County,Michigan,10556,44.657509,-83.29458,674.655
26003,Alger County,Michigan,8641,46.521736,-86.657119,915.04
26005,Allegan County,Michigan,123188,42.421251,-86.261403,825.43
26007,Alpena County,Michigan,28853,44.894954,-83.426574,571.899
26009,Antrim County,Michigan,24698,45.005455,-85.175639,475.69
26011,Arenac County,Michigan,15068,44.036833,-83.740675,363.178
26013,Baraga County,Michigan,8169,46.695859,-88.36181,898.427
26015,Barry County,Michigan,63991,42.582811,-85.31455,553.104
26017,Bay County,Michigan,102123,43.699711,-83.978701,442.41
26019,Benzie County,Michigan,18568,44.636844,-86.231999,319.697
26021,Berrien County,Michigan,152444,41.791382,-86.742543,567.845
26023,Branch County,Michigan,45993,41.918455,-85.066885,506.411
26025,Calhoun County,Michigan,133408,42.24299,-85.012385,706.259
26027,Cass County,Michigan,51677,41.917243,-86.000142,490.129
26029,Charlevoix County,Michigan,26036,45.618554,-85.543684,416.33
26031,Cheboygan County,Michigan,25793,45.476022,-84.495431,715.284
26033,Chippewa County,Michigan,36081,46.321819,-84.52063,1558.515
26035,Clare County,Michigan,31543,43.991137,-84.838325,564.367
26037,Clinton County,Michigan,80432,42.950455,-84.591695,567.349
26039,Crawford County,Michigan,13722,44.680175,-84.611343,556.418
26041,Delta County,Michigan,36582,45.805229,-86.901938,1171.094
26043,Dickinson County,Michigan,25827,46.012833,-87.866139,760.95
26045,Eaton County,Michigan,109581,42.58953,-84.84645,575.21
26047,Emmet County,Michigan,33775,45.590094,-84.986822,467.546
26049,Genesee County,Michigan,401093,43.021077,-83.706372,636.946
26051,Gladwin County,Michigan,26077,43.98975,-84.389816,501.787
26053,Gogebic County,Michigan,14285,46.488054,-89.788314,1102.136
26055,Grand Traverse County,Michigan,96729,44.718688,-85.553848,464.336
26057,Gratiot County,Michigan,41190,43.292326,-84.60469,568.382
26059,Hillsdale County,Michigan,45738,41.927461,-84.637479,598.167
26061,Houghton County,Michigan,37842,46.998427,-88.651903,1009.103
26063,Huron County,Michigan,30530,43.907616,-82.857045,835.917
26065,Ingham County,Michigan,289709,42.603534,-84.373811,556.081
26067,Ionia County,Michigan,66557,42.94465,-85.073766,571.32
26069,Iosco County,Michigan,25266,44.386912,-83.380141,549.477
26071,Iron County,Michigan,11757,46.170254,-88.540526,1166.116
26073,Isabella County,Michigan,64691,43.645233,-84.839424,572.7
26075,Jackson County,Michigan,159552,42.248474,-84.420868,701.905
26077,Kalamazoo County,Michigan,263795,42.246266,-85.532854,561.959
26079,Kalkaska County,Michigan,18693,44.678881,-85.088992,559.744
26081,Kent County,Michigan,675232,43.032497,-85.547446,849.545
26083,Keweenaw County,Michigan,2186,47.367297,-88.351332,540.112
26085,Lake County,Michigan,13182,43.995187,-85.8114,567.595
26087,Lapeer County,Michigan,89516,43.088633,-83.224325,647.475
26089,Leelanau County,Michigan,22982,45.146182,-86.051574,347.2
26091,Lenawee County,Michigan,97779,41.896022,-84.074356,749.653
26093,Livingston County,Michigan,197315,42.602532,-83.911718,565.29
26095,Luce County,Michigan,6339,46.510988,-85.517552,899.075
26097,Mackinac County,Michigan,11236,46.167868,-85.303762,1021.879
26099,Macomb County,Michigan,886221,42.671553,-82.911456,479.355
26101,Manistee County,Michigan,25656,44.245268,-86.327537,542.325
26103,Marquette County,Michigan,68064,46.656596,-87.584028,1809.071
26105,Mason County,Michigan,29040,43.957196,-86.442937,494.969
26107,Mecosta County,Michigan,42320,43.635295,-85.332751,555.157
26109,Menominee County,Michigan,22941,45.535568,-87.501457,1044.041
26111,Midland County,Michigan,83754,43.648203,-84.379414,518.434
26113,Missaukee County,Michigan,15274,44.325424,-85.085471,564.794
26115,Monroe County,Michigan,156004,41.916097,-83.487106,549.358
26117,Montcalm County,Michigan,69406,43.312782,-85.149468,705.329
26119,Montmorency County,Michigan,9842,45.024134,-84.130107,546.675
26121,Muskegon County,Michigan,177901,43.428739,-86.420908,503.921
26123,Newaygo County,Michigan,51622,43.562712,-85.791372,838.887
26125,Oakland County,Michigan,1288337,42.660452,-83.38421,867.426
26127,Oceana County,Michigan,27177,43.603954,-86.467177,538.106
26129,Ogemaw County,Michigan,21121,44.33328,-84.128073,563.506
26131,Ontonagon County,Michigan,5823,46.835203,-89.276943,1310.978
26133,Osceola County,Michigan,23516,43.997552,-85.322283,566.291
26135,Oscoda County,Michigan,8723,44.687257,-84.126905,565.674
26137,Otsego County,Michigan,26080,45.021787,-84.576603,515.006
26139,Ottawa County,Michigan,308459,43.054969,-86.219349,563.52
26141,Presque Isle County,Michigan,13128,45.252397,-83.432283,658.719
26143,Roscommon County,Michigan,23914,44.339517,-84.611271,519.897
26145,Saginaw County,Michigan,187688,43.328267,-84.05541,800.807
26147,St. Clair County,Michigan,160486,42.928803,-82.668913,721.522
26149,St. Joseph County,Michigan,60968,41.911488,-85.52287,500.639
26151,Sanilac County,Michigan,40083,43.449155,-82.642815,962.571
26153,Schoolcraft County,Michigan,8187,46.021122,-86.197029,1171.876
26155,Shiawassee County,Michigan,67681,42.951545,-84.146352,531.126
26157,Tuscola County,Michigan,52680,43.487902,-83.436618,804.902
26159,Van Buren County,Michigan,76071,42.28215,-86.306076,607.797
26161,Washtenaw County,Michigan,370214,42.252217,-83.843423,706.015
26163,Wayne County,Michigan,1769038,42.284664,-83.261953,611.843
26165,Wexford County,Michigan,34445,44.331375,-85.570046,564.924
27001,Aitkin County,Minnesota,16252,46.602409,-93.419694,1821.317
27003,Anoka County,Minnesota,381605,45.27411,-93.242723,421.974
27005,Becker County,Minnesota,35497,46.937629,-95.741757,1315.037
27007,Beltrami County,Minnesota,47055,47.879508,-95.00505,2504.643
27009,Benton County,Minnesota,41744,45.701225,-94.00144,408.303
27011,Big Stone County,Minnesota,5054,45.419925,-96.402226,499.129
27013,Blue Earth County,Minnesota,70634,44.03371,-94.064012,747.837
27015,Brown County,Minnesota,25517,44.246541,-94.733647,611.109
27017,Carlton County,Minnesota,36711,46.603818,-92.671044,861.195
27019,Carver County,Minnesota,114379,44.821321,-93.800093,353.878
27021,Cass County,Minnesota,31430,46.951745,-94.333705,2021.484
27023,Chippewa County,Minnesota,12406,45.028626,-95.564108,581.225
27025,Chisago County,Minnesota,59142,45.505444,-92.903849,414.903
27027,Clay County,Minnesota,67734,46.898377,-96.494901,1045.176
27029,Clearwater County,Minnesota,8647,47.575873,-95.371117,999.003
27031,Cook County,Minnesota,5522,47.758556,-90.344319,1452.604
27033,Cottonwood County,Minnesota,11405,44.010639,-95.183152,639.973
27035,Crow Wing County,Minnesota,69132,46.491653,-94.070718,998.451
27037,Dakota County,Minnesota,457710,44.670893,-93.062481,562.558
27039,Dodge County,Minnesota,21376,44.020706,-92.869353,439.396
27041,Douglas County,Minnesota,40120,45.936835,-95.462155,636.882
27043,Faribault County,Minnesota,13888,43.676522,-93.947234,712.479
27045,Fillmore County,Minnesota,21540,43.679187,-92.093937,861.333
27047,Freeborn County,Minnesota,30440,43.674202,-93.350289,707.246
27049,Goodhue County,Minnesota,48195,44.406178,-92.716,756.742
27051,Grant County,Minnesota,6085,45.930743,-96.010699,547.8
27053,Hennepin County,Minnesota,1284784,45.006121,-93.475228,554.02
27055,Houston County,Minnesota,18400,43.66699,-91.501556,552.115
27057,Hubbard County,Minnesota,22369,47.095551,-94.91329,926.028
27059,Isanti County,Minnesota,44386,45.562431,-93.296339,435.781
27061,Itasca County,Minnesota,45404,47.490817,-93.611102,2667.474
27063,Jackson County,Minnesota,9857,43.671111,-95.149731,702.972
27065,Kanabec County,Minnesota,16628,45.94776,-93.297788,521.616
27067,Kandiyohi County,Minnesota,44720,45.152714,-95.004981,797.352
27069,Kittson County,Minnesota,4031,48.77604,-96.780349,1099.
27071,Koochiching County,Minnesota,11587,48.245374,-93.782896,3104.706
27073,Lac qui Parle County,Minnesota,6704,44.999826,-96.176852,765.021
27075,Lake County,Minnesota,10746,47.517111,-91.411704,2109.108
27077,Lake of the Woods County,Minnesota,3770,48.7681,-94.904633,1297.653
27079,Le Sueur County,Minnesota,29453,44.373421,-93.730106,448.756
27081,Lincoln County,Minnesota,5583,44.408238,-96.272032,536.786
27083,Lyon County,Minnesota,25684,44.409195,-95.847268,714.411
27085,McLeod County,Minnesota,36631,44.821657,-94.272323,491.51
27087,Mahnomen County,Minnesota,5153,47.328387,-95.811089,557.867
27089,Marshall County,Minnesota,8798,48.362728,-96.357761,1775.06
27091,Martin County,Minnesota,19440,43.677173,-94.547096,712.336
27093,Meeker County,Minnesota,23603,45.123155,-94.527346,607.968
27095,Mille Lacs County,Minnesota,27753,45.929266,-93.632748,572.297
27097,Morrison County,Minnesota,34620,46.020484,-94.266619,1125.1
27099,Mower County,Minnesota,40971,43.666249,-92.759514,711.273
27101,Murray County,Minnesota,7942,44.015594,-95.761581,704.667
27103,Nicollet County,Minnesota,34273,44.35882,-94.245684,448.504
27105,Nobles County,Minnesota,22338,43.677686,-95.763132,715.117
27107,Norman County,Minnesota,6336,47.329453,-96.463776,872.789
27109,Olmsted County,Minnesota,166731,43.999688,-92.410155,653.509
27111,Otter Tail County,Minnesota,61041,46.405727,-95.714581,1971.636
27113,Pennington County,Minnesota,13686,48.069247,-96.037725,616.52
27115,Pine County,Minnesota,30472,46.10085,-92.763091,1411.333
27117,Pipestone County,Minnesota,9260,44.015361,-96.257015,465.053
27119,Polk County,Minnesota,30545,47.774254,-96.400027,1970.996
27121,Pope County,Minnesota,11420,45.589623,-95.446705,674.559
27123,Ramsey County,Minnesota,541623,45.015204,-93.099965,152.259
27125,Red Lake County,Minnesota,3940,47.865487,-96.08718,432.407
27127,Redwood County,Minnesota,15265,44.403536,-95.254241,878.573
27129,Renville County,Minnesota,14356,44.723697,-94.955616,982.896
27131,Rice County,Minnesota,69939,44.350775,-93.298513,495.799
27133,Rock County,Minnesota,9524,43.669587,-96.263238,482.459
27135,Roseau County,Minnesota,15246,48.761069,-95.821505,1671.739
27137,St. Louis County,Minnesota,200518,47.578635,-92.514585,6248.121
27139,Scott County,Minnesota,159017,44.651811,-93.533733,356.081
27141,Sherburne County,Minnesota,104194,45.453166,-93.769164,432.947
27143,Sibley County,Minnesota,15356,44.575734,-94.230123,588.967
27145,Stearns County,Minnesota,164110,45.555233,-94.610483,1342.883
27147,Steele County,Minnesota,37464,44.015181,-93.236065,429.588
27149,Stevens County,Minnesota,9747,45.593461,-95.992315,563.662
27151,Swift County,Minnesota,9763,45.27581,-95.690124,742.016
27153,Todd County,Minnesota,26060,46.066569,-94.900576,945.098
27155,Traverse County,Minnesota,3130,45.769935,-96.474832,573.872
27157,Wabasha County,Minnesota,21537,44.289634,-92.233454,522.965
27159,Wadena County,Minnesota,14388,46.586985,-94.988608,536.347
27161,Waseca County,Minnesota,18688,44.01846,-93.589844,423.361
27163,Washington County,Minnesota,286895,45.037929,-92.890117,384.762
27165,Watonwan County,Minnesota,11459,43.978109,-94.613798,434.947
27167,Wilkin County,Minnesota,6288,46.362335,-96.476657,751.038
27169,Winona County,Minnesota,50523,43.981353,-91.777044,626.191
27171,Wright County,Minnesota,157559,45.174921,-93.966482,661.159
27173,Yellow Medicine County,Minnesota,9477,44.715736,-95.862756,759.101
28001,Adams County,Mississippi,30061,31.486224,-91.351797,462.344
28003,Alcorn County,Mississippi,34569,34.886569,-88.581109,400.047
28005,Amite County,Mississippi,12487,31.203933,-90.795542,730.1
28007,Attala County,Mississippi,17100,33.090468,-89.588622,734.957
28009,Benton County,Mississippi,7502,34.809593,-89.200213,406.616
28011,Bolivar County,Mississippi,28262,33.799139,-90.88412,876.507
28013,Calhoun County,Mississippi,12643,33.936634,-89.337114,586.573
28015,Carroll County,Mississippi,9226,33.440795,-89.918887,628.388
28017,Chickasaw County,Mississippi,16730,33.933277,-88.947558,501.782
28019,Choctaw County,Mississippi,8048,33.345964,-89.251332,418.197
28021,Claiborne County,Mississippi,8058,31.97281,-90.915424,487.415
28023,Clarke County,Mississippi,15102,32.045374,-88.687976,691.576
28025,Clay County,Mississippi,18238,33.65967,-88.782468,410.011
28027,Coahoma County,Mississippi,19849,34.230316,-90.60401,553.102
28029,Copiah County,Mississippi,27497,31.866915,-90.448758,777.285
28031,Covington County,Mississippi,17898,31.633331,-89.548897,413.819
28033,DeSoto County,Mississippi,197918,34.874922,-89.991211,476.394
28035,Forrest County,Mississippi,79034,31.18858,-89.259447,466.042
28037,Franklin County,Mississippi,7491,31.477773,-90.895457,563.964
28039,George County,Mississippi,26331,30.85543,-88.642268,478.699
28041,Greene County,Mississippi,13707,31.212845,-88.634811,712.738
28043,Grenada County,Mississippi,20868,33.770031,-89.80274,422.113
28045,Hancock County,Mississippi,46873,30.391641,-89.482791,473.966
28047,Harrison County,Mississippi,217136,30.416536,-89.083376,573.65
28049,Hinds County,Mississippi,211888,32.267788,-90.466016,869.845
28051,Holmes County,Mississippi,15465,33.125942,-90.091197,756.674
28053,Humphreys County,Mississippi,7001,33.130996,-90.523421,418.635
28055,Issaquena County,Mississippi,1263,32.755539,-91.003535,412.98
28057,Itawamba County,Mississippi,24152,34.281075,-88.363127,532.795
28059,Jackson County,Mississippi,147666,30.456005,-88.625101,722.825
28061,Jasper County,Mississippi,15785,32.016748,-89.119176,676.311
28063,Jefferson County,Mississippi,6825,31.733633,-91.043878,519.933
28065,Jefferson Davis County,Mississippi,10941,31.564808,-89.827086,408.446
